#,"Campaña/Aviso institucional","Población lugar"
189,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",México
190,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal","Michoacán de Ocampo"
191,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Morelos
192,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Nayarit
193,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal","Nuevo León"
194,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Oaxaca
195,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Puebla
196,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Querétaro
197,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal","Quintana Roo"
198,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal","San Luis Potosí"
199,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Sinaloa
200,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Sonora
201,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Tabasco
202,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Tamaulipas
203,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Tlaxcala
204,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal","Veracruz de Ignacio de la Llave"
205,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Yucatán
206,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Zacatecas
207,"Encuentro Regional de Transparencia y Protección de Datos Personales",Aguascalientes
208,"Encuentro Regional de Transparencia y Protección de Datos Personales","Baja California"
209,"Encuentro Regional de Transparencia y Protección de Datos Personales","Baja California Sur"
210,"Encuentro Regional de Transparencia y Protección de Datos Personales",Campeche
211,"Encuentro Regional de Transparencia y Protección de Datos Personales",Chiapas
212,"Encuentro Regional de Transparencia y Protección de Datos Personales",Chihuahua
213,"Encuentro Regional de Transparencia y Protección de Datos Personales","Coahuila de Zaragoza"
214,"Encuentro Regional de Transparencia y Protección de Datos Personales",Colima
215,"Encuentro Regional de Transparencia y Protección de Datos Personales","Distrito Federal"
216,"Encuentro Regional de Transparencia y Protección de Datos Personales",Durango
217,"Encuentro Regional de Transparencia y Protección de Datos Personales",Guanajuato
218,"Encuentro Regional de Transparencia y Protección de Datos Personales",Guerrero
219,"Encuentro Regional de Transparencia y Protección de Datos Personales",Hidalgo
220,"Encuentro Regional de Transparencia y Protección de Datos Personales",Jalisco
221,"Encuentro Regional de Transparencia y Protección de Datos Personales",México
222,"Encuentro Regional de Transparencia y Protección de Datos Personales","Michoacán de Ocampo"
223,"Encuentro Regional de Transparencia y Protección de Datos Personales",Morelos
224,"Encuentro Regional de Transparencia y Protección de Datos Personales",Nayarit
225,"Encuentro Regional de Transparencia y Protección de Datos Personales","Nuevo León"
226,"Encuentro Regional de Transparencia y Protección de Datos Personales",Oaxaca
227,"Encuentro Regional de Transparencia y Protección de Datos Personales",Puebla
228,"Encuentro Regional de Transparencia y Protección de Datos Personales",Querétaro
229,"Encuentro Regional de Transparencia y Protección de Datos Personales","Quintana Roo"
230,"Encuentro Regional de Transparencia y Protección de Datos Personales","San Luis Potosí"
231,"Encuentro Regional de Transparencia y Protección de Datos Personales",Sinaloa
232,"Encuentro Regional de Transparencia y Protección de Datos Personales",Sonora
233,"Encuentro Regional de Transparencia y Protección de Datos Personales",Tabasco
234,"Encuentro Regional de Transparencia y Protección de Datos Personales",Tamaulipas
235,"Encuentro Regional de Transparencia y Protección de Datos Personales",Tlaxcala
